1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,상장일,kospi200(-20),nasdaq(-20),putcall(-20),미국10년물국채금리수익률(-20),환율변동률(-20),코스피변동률(-20),코스닥변동률(-20),런던_가스오일(-1~-5),런던_가스오일(-11~-15),런던_가스오일(-16~-20),탄소배출권(-1~-5),탄소배출권(-6~-10),탄소배출권(-11~-15),탄소배출권(-16~-20),가솔린(-1~-5),가솔린(-6~-10),가솔린(-11~-15),가솔린(-16~-20),천연가스(-1~-5),천연가스(-6~-10),천연가스(-11~-15),천연가스(-16~-20),은(-1~-5),은(-6~-10),은(-11~-15),은(-16~-20),주석(-1~-5),주석(-6~-10),주석(-11~-15),주석(-16~-20),납(-1~-5),납(-6~-10),납(-11~-15),납(-16~-20),아연(-1~-5),아연(-11~-15),아연(-16~-20),알루미늄(-1~-5),알루미늄(-11~-15),알루미늄(-16~-20),니켈(-1~-5),니켈(-6~-10),니켈(-11~-15),니켈(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),미국_원면(-1~-5),미국_원면(-6~-10),미국_원면(-11~-15),미국_원면(-16~-20),현미(-1~-5),현미(-6~-10),현미(-11~-15),현미(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),런던_소맥(-1~-5),런던_소맥(-6~-10),런던_소맥(-11~-15),런던_소맥(-16~-20),오렌지주스(-1~-5),오렌지주스(-6~-10),오렌지주스(-11~-15),오렌지주스(-16~-20),원목(-1~-5),원목(-6~-10),원목(-11~-15),원목(-16~-20),미국_대두유(-1~-5),미국_설탕(-1~-5),미국_설탕(-11~-15),미국_대두박(-1~-5),미국_대두박(-6~-10),미국_대두박(-16~-20),생우(-1~-5),생우(-6~-10),생우(-11~-15),생우(-16~-20),런던_커피(-1~-5),런던_커피(-11~-15),런던_커피(-16~-20),런던_설탕(-1~-5),런던_설탕(-6~-10),런던_설탕(-11~-15),런던_설탕(-16~-20),귀리(-1~-5),귀리(-6~-10),귀리(-11~-15),귀리(-16~-20),런던 코코아 선물 과거 데이터(-1~-5),런던 코코아 선물 과거 데이터(-6~-10),런던 코코아 선물 과거 데이터(-11~-15),런던 코코아 선물 과거 데이터(-16~-20),육우(-1~-5),육우(-6~-10),육우(-11~-15),육우(-16~-20),코스닥수익률표준편차(-1~-5),코스닥수익률표준편차(-6~-10),코스닥수익률표준편차(-11~-15),코스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),회사명,경기국면
0.081767812,0.023141564,0.029583391,0.011960644,291650,2020-09-16,-0.139868745,-0.00183033,-0.096491228,-0.00729927,-0.00075943,0.035178391,0.098590517,0.012342802,0.02856444,0.011915,0.038135508,0.022681936,0.028687008,0.024499776,0.01166931,0.025403835,0.014403487,0.028786683,0.008537564,0.09975253,0.010791592,0.035986772,0.012339766,0.005750037,0.018484936,0.018392702,0.002385503,0.007509874,0.009748731,0.006448045,0.010809287,0.014280595,0.011339856,0.002592534,0.009343944,0.010798067,0.005524527,0.008794367,0.009744485,0.004714418,0.009458269,0.008515787,0.021927088,0.005029085,0.007078734,0.012232368,0.006993463,0.032956676,0.017400005,0.011943666,0.015491676,0.009763649,0.008780653,0.007701676,0.002858132,0.018076938,0.002405788,0.006393781,0.015059562,0.023567338,0.021697195,0.019210283,0.017023203,0.018261404,0.013132649,0.008593855,0.004758027,0.004528783,0.007051823,0.001125334,0.00523768,0.006163334,0.020209023,0.028731871,0.008568067,0.038097919,0.021476874,0.051192049,0.016453364,0.010336447,0.01481988,0.011312312,0.011970229,0.007113336,0.008989726,0.005311868,0.008260246,0.007578893,0.00811557,0.015729519,0.014390941,0.011499107,0.011083554,0.009048119,0.00933208,0.004707854,0.002793158,0.00878279,0.01074646,0.015573441,0.012650662,0.005367753,0.010599923,0.011793777,0.004669072,0.00528879,0.004913195,0.006324152,0.009675878,0.010662937,0.005645196,0.025221061,0.0034774045315066,압타머사이언스,0
0.157437394,0.026571507,0.065262646,0.029817663,293780,2019-06-12,-0.177285319,0.011387899,-0.222222222,-0.097602019,0.000760713,0.014395919,0.026233525,0.012987696,0.013752637,0.023827255,0.015984186,0.02286016,0.01342378,0.011218076,0.010195556,0.011933342,0.026167888,0.0217713,0.007693085,0.013819348,0.021622179,0.008658591,0.01383328,0.005058466,0.003786775,0.009872956,0.001473738,0.01150966,0.008982906,0.000231312,0.018022738,0.007662448,0.008328929,0.003423998,0.010637572,0.008024744,0.007024609,0.0046669,0.006282652,0.004465493,0.011077908,0.003518172,0.009563072,0.019777119,0.007557447,0.010718724,0.003051904,0.010194316,0.035475397,0.013878847,0.008817892,0.020065726,0.01041039,0.012522723,0.006748638,0.006384083,0.01053602,0.007393858,0.008666064,0.006171451,0.006072696,0.017886363,0.014758845,0.014991498,0.014181276,0.027994151,0.018724517,0.006289526,0.011114527,0.009397515,0.00219869,0.022061601,0.031991538,0.021056255,0.007678022,0.025290203,0.025577775,0.031601516,0.006755399,0.005794997,0.006907774,0.01417079,0.005872557,0.00523585,0.005071282,0.01256431,0.008593975,0.011913629,0.001464618,0.008140376,0.011999616,0.002728797,0.006653305,0.014611682,0.010082021,0.003561841,0.016295192,0.027181624,0.014829214,0.011294077,0.008094804,0.011269524,0.00489815,0.004407379,0.013210365,0.013016846,0.018593983,0.025011813,0.002562529,0.013324886,0.008082484,0.018140064,0.002273749845669,압타바이오,0
0.090681459,0.057237156,0.039608863,0.026314768,18250,2018-03-22,0.0102657,0.018751527,0.164556962,-0.013018157,0.000654022,0.022768712,0.011386738,0.012233358,0.007515785,0.006876649,0.043974569,0.020034407,0.018085497,0.008941713,0.0143875,0.010039054,0.014981505,0.007482106,0.010157438,0.014085857,0.007734542,0.006443656,0.008313804,0.005645391,0.008944457,0.010814816,0.007715705,0.004451653,0.004393173,0.003691083,0.011558443,0.018241066,0.014921385,0.004422211,0.011017674,0.013782676,0.007864729,0.002159508,0.012258094,0.001003339,0.004740939,0.010726143,0.026241842,0.00849649,0.008172714,0.007041819,0.00427793,0.005413505,0.014005852,0.002256706,0.009242184,0.01528383,0.007874619,0.006598395,0.018356174,0.007593341,0.00830523,0.003716547,0.001426002,0.015490104,0.007470648,0.003795988,0.010209195,0.009104484,0.007531269,0.009099299,0.003042476,0.003428501,0.004746196,0.004008813,0.006175576,0.001804166,0.007065164,0.010443279,0.008130158,0.007621052,0.041354833,0.019261623,0.004458587,0.010754174,0.016516418,0.022785646,0.017980734,0.01073721,0.006786367,0.006579339,0.008919831,0.007328132,0.006503633,0.003473439,0.00928527,0.007896171,0.015748787,0.009413088,0.01618732,0.008946055,0.014031653,0.013477874,0.005456918,0.006939092,0.02007236,0.016142727,0.01913664,0.022981971,0.004706977,0.004892228,0.00729282,0.00746718,0.01007711,0.008878599,0.016947326,0.007200607,0.0035868648304608,애경산업,0
0.216781937,0.034083544,0.032495153,0.030863117,196300,2016-12-07,-0.361889927,0.02686243,0.07826087,0.287405813,0.031912088,0.016074511,-0.030663287,0.006713181,0.01116513,0.023035067,0.024578077,0.024250858,0.027618393,0.042494869,0.007819156,0.040733862,0.020319298,0.019361358,0.032181467,0.020921901,0.007087775,0.030326134,0.009558677,0.009422549,0.00838379,0.004560695,0.008074079,0.015484573,0.009702009,0.014805948,0.023503906,0.016111636,0.035495593,0.011882858,0.028401983,0.021466089,0.005110803,0.009549745,0.012077737,0.008098278,0.011393331,0.015087708,0.012523158,0.025811077,0.014185696,0.011170569,0.011154685,0.009183627,0.018269408,0.010802273,0.006144166,0.001942056,0.008330308,0.004449291,0.007503045,0.018537075,0.009283553,0.012997444,0.014464539,0.014986549,0.0114067,0.013435245,0.02015059,0.015240758,0.014555992,0.002791468,0.006058246,0.003764202,0.003338679,0.003604261,0.006373736,0.005878634,0.010954192,0.010898229,0.007312857,0.011424421,0.012397973,0.013013269,0.011781543,0.002788146,0.016839623,0.015784423,0.009910198,0.014160714,0.013647401,0.014245016,0.01081438,0.004024936,0.002787337,0.014324408,0.013601543,0.01394548,0.014432834,0.010231688,0.011799473,0.004042406,0.023663294,0.016377076,0.015168922,0.015681094,0.013449112,0.008539908,0.005030893,0.007623675,0.016012852,0.006452223,0.008265091,0.00690912,0.011675954,0.011238725,0.013418298,0.027812536,0.0064192971110928,애니젠,0
0.045547195,0.021814743,0.041271576,0.016367743,290740,2018-08-28,-0.110606061,0.045114616,-0.096153846,-0.039162728,0.001607143,0.002524515,0.040581969,0.008229713,0.015981576,0.008239823,0.014289296,0.017943622,0.006304416,0.009248538,0.005304696,0.011750303,0.010187627,0.020451185,0.00851436,0.00702438,0.010657685,0.008881921,0.011300108,0.003041828,0.022253526,0.005699963,0.002517919,0.005366965,0.021142288,0.0041885,0.009755764,0.010152557,0.032048189,0.006007247,0.011055144,0.04022143,0.010523703,0.004386252,0.011913098,0.017800546,0.014374244,0.002500215,0.029715129,0.008255578,0.008965301,0.008919416,0.004839245,0.01417329,0.018516418,0.00825722,0.004732113,0.011171519,0.010188518,0.019506099,0.007123686,0.00480681,0.011925382,0.014231521,0.011144894,0.0368524,0.022299811,0.044078523,0.008344439,0.008119703,0.008232346,0.009020748,0.01372258,0.003264456,0.009679537,0.022172211,0.005415932,0.005248577,0.003467936,0.010920519,0.006908955,0.013678813,0.011678162,0.017854416,0.017341452,0.005483622,0.013160303,0.012181434,0.010991778,0.00536906,0.017166506,0.012155792,0.004555768,0.007654499,0.006257401,0.00631079,0.010315611,0.006343824,0.006655725,0.007060019,0.007917657,0.010269164,0.023197802,0.009718481,0.024270605,0.019383825,0.006571643,0.010980837,0.004318317,0.006401311,0.002835934,0.003599195,0.006159125,0.005396683,0.009014079,0.020040932,0.006880543,0.01211386,0.0076270223661189,액트로,0
0.039931404,0.039808944,0.069157704,0.043219463,238090,2016-10-12,0.389038634,0.014113503,0.0,0.04309327,0.016282473,-0.015408992,0.00485466,0.012117184,0.037834533,0.010253562,0.018695709,0.041380405,0.060377624,0.020880248,0.008572901,0.011640457,0.028217885,0.012854854,0.02383795,0.010518963,0.009426777,0.013638586,0.008882268,0.022819006,0.010339486,0.012140627,0.006039502,0.005472911,0.003749462,0.004739779,0.013520928,0.009870434,0.014636823,0.011284553,0.015922454,0.004623194,0.004916764,0.005355758,0.005251184,0.013952603,0.015523416,0.016792713,0.016242559,0.016526342,0.00793024,0.00481867,0.008556642,0.016993924,0.012350144,0.010152864,0.01427025,0.003933295,0.016059781,0.009242476,0.012918628,0.00839518,0.00888223,0.006875994,0.001595848,0.006720061,0.021978297,0.026590165,0.007266099,0.005267737,0.017365182,0.011555629,0.009698893,0.004885257,0.00496729,0.002697447,0.005911075,0.010836952,0.023714382,0.015761684,0.011209924,0.017914561,0.009929329,0.010072966,0.013782081,0.010482701,0.009597918,0.016984513,0.005866015,0.01390976,0.008933188,0.012407802,0.013787265,0.013577879,0.006207014,0.004315198,0.005430053,0.010043594,0.009545779,0.016686219,0.011723717,0.004810615,0.013584939,0.014941344,0.006926481,0.01031707,0.021349922,0.012815515,0.011802145,0.007131222,0.009902418,0.014507836,0.035708701,0.003714117,0.004861784,0.007570634,0.005661643,0.012305829,0.006964861341695,앤디포스,0
0.087647778,0.042508858,0.029603091,0.03797798,129890,2020-12-02,-0.183434343,0.107032168,-0.427536232,0.204928664,-0.026176626,0.117476626,0.077777912,0.006468407,0.015542158,0.022156446,0.01716064,0.009439994,0.023423238,0.019487394,0.010607723,0.022875618,0.005196017,0.017541147,0.017098943,0.015913118,0.021859708,0.037273911,0.029928526,0.016134336,0.011013583,0.008340434,0.010908725,0.004920448,0.009286909,0.007893765,0.016886871,0.003142962,0.00799859,0.007050402,0.007249935,0.008571998,0.008392102,0.00963602,0.007204158,0.004423369,0.015949408,0.014521678,0.010306078,0.001394849,0.008460783,0.008809075,0.006334601,0.037879083,0.009212781,0.026619993,0.026714846,0.009800304,0.011167822,0.01196748,0.009905657,0.010128611,0.003323329,0.003803495,0.00874808,0.013563043,0.006589363,0.016323233,0.010413746,0.010788722,0.007631307,0.008190557,0.013143386,0.004903313,0.001389045,0.013104017,0.000865104,0.011696526,0.001256631,0.006724419,0.012439959,0.010287214,0.021609274,0.024474996,0.027052829,0.014918527,0.009842914,0.008311367,0.006295753,0.004691891,0.006535063,0.004198978,0.007816733,0.01106668,0.008784619,0.005635618,0.006350178,0.010473088,0.006716639,0.010190913,0.008291751,0.011061968,0.011507155,0.015440597,0.00201345,0.008074251,0.009566203,0.021350059,0.012449968,0.019353521,0.004474941,0.009979683,0.006827219,0.007830691,0.008360905,0.006488617,0.006769158,0.0154873,0.0033335907826935,앱코,0
0.718398742,0.05696721,0.148675267,0.050311013,174900,2017-09-18,-0.170768084,0.037310274,0.302083333,0.002275831,-0.008318739,0.013193206,0.047515019,0.005285996,0.013599752,0.010334087,0.019234291,0.016554669,0.028545126,0.006784338,0.011885356,0.008728548,0.014489302,0.074304635,0.010698636,0.018773116,0.01538075,0.010764225,0.00301864,0.005435101,0.00565961,0.006177467,0.002291826,0.007761127,0.003717192,0.004268895,0.009740146,0.018622029,0.012707549,0.011877532,0.007926969,0.016295043,0.013430899,0.005430071,0.006505893,0.007709184,0.017295226,0.032228956,0.017337236,0.01666727,0.007595961,0.015616538,0.004019304,0.015639383,0.006794736,0.006745108,0.010724402,0.005625188,0.020343757,0.017097981,0.007167273,0.010100372,0.011073823,0.00543557,0.005995076,0.016284986,0.017325808,0.025012041,0.014619106,0.017211204,0.008876459,0.010526495,0.020661255,0.005460955,0.00223931,0.004924192,0.009232133,0.012858264,0.026822854,0.036099526,0.018932197,0.022243214,0.012361763,0.015170752,0.009581147,0.001241273,0.012344108,0.015838552,0.011090426,0.005171507,0.004900274,0.007052949,0.006786674,0.00782801,0.007024882,0.008596891,0.012029594,0.005428929,0.010405152,0.014551457,0.008273464,0.022596599,0.017597967,0.006073272,0.037543733,0.012736858,0.008232132,0.003852264,0.012025506,0.010189214,0.004034983,0.007521121,0.008178406,0.001285175,0.004473556,0.010278847,0.002014321,0.004462986,0.0033554275101817,앱클론,1
0.0970811,0.055598939,0.042964113,0.020851067,255440,2017-09-29,-0.053143713,0.003856175,0.0,0.088637435,0.012080298,0.006553024,-0.020997296,0.010086291,0.0107571,0.008957259,0.04682739,0.033034733,0.014186824,0.020550605,0.022359917,0.009178898,0.011410774,0.008225418,0.019929784,0.019741151,0.018261956,0.009301554,0.009267732,0.009736493,0.012831968,0.005262129,0.002810806,0.009206728,0.003563166,0.006063909,0.005492045,0.007525586,0.008112649,0.007499461,0.007578307,0.013025347,0.01141713,0.005288164,0.003432102,0.008930399,0.013851684,0.028706722,0.009454852,0.02562642,0.010133021,0.005755947,0.010101558,0.012420828,0.02007657,0.015475335,0.009189647,0.009002827,0.0065516,0.003228819,0.017533077,0.012364915,0.011372158,0.009849116,0.011547495,0.011280898,0.014487632,0.018957056,0.015326683,0.003858297,0.006904519,0.01821391,0.007587589,0.004829062,0.003109214,0.002682302,0.004504448,0.015078585,0.020407935,0.014072776,0.020106614,0.012337896,0.010093832,0.027800785,0.011303088,0.00625043,0.018876753,0.012984537,0.006187286,0.011758698,0.01147376,0.010398791,0.013605203,0.0049255,0.007365147,0.010683652,0.004109563,0.008781205,0.011297662,0.017296731,0.013270482,0.016098192,0.007693946,0.013122709,0.017811663,0.006960581,0.01126931,0.009062784,0.00703226,0.009424352,0.011361431,0.007837441,0.004008612,0.00310962,0.011086592,0.00894069,0.006179244,0.010584845,0.0030673253696705,야스,1
0.090133595,0.0295363,0.023507084,0.041618469,137310,2021-07-16,-0.108071135,0.026959314,0.028571429,-0.098406098,0.018415228,0.005596815,0.037829271,0.008965404,0.006519472,0.005093105,0.026004988,0.03740321,0.010917569,0.00569126,0.013682612,0.022783268,0.006789682,0.011129663,0.014197878,0.026674532,0.007966302,0.00859989,0.003668744,0.005516462,0.010014007,0.008907484,0.005621468,0.000339323,0.003190212,0.006207994,0.008494855,0.006328473,0.007410955,0.016832181,0.009154139,0.005954305,0.007193783,0.009748216,0.00985662,0.013096003,0.006852823,0.016817212,0.007116155,0.009090964,0.008640031,0.017901547,0.003608657,0.015544399,0.018264979,0.01182022,0.01749465,0.010351958,0.012235996,0.006480946,0.012903238,0.009143333,0.01329697,0.010550097,0.005661613,0.006429878,0.007669634,0.005843775,0.013124513,0.090458181,0.023470825,0.013942269,0.026040932,0.009170133,0.046217377,0.008051244,0.018158978,0.015203756,0.026580417,0.01470904,0.013997521,0.058445713,0.045747527,0.01537119,0.036084982,0.01402473,0.015352531,0.008286059,0.018984298,0.02887977,0.03516764,0.007905299,0.007784717,0.007714265,0.003451433,0.015226962,0.005766792,0.01640104,0.012929148,0.006733482,0.00308319,0.01577509,0.019456539,0.025686969,0.010835773,0.016661958,0.019030589,0.006227151,0.007617935,0.003977862,0.006718654,0.014451252,0.004811206,0.011891383,0.005898469,0.007828159,0.002959822,0.006928966,0.0050140233782579,에스디바이오센서,1
0.034830059,0.041626878,0.038290834,0.012155164,217480,2017-03-02,-0.120661157,0.046322187,0.040816327,-0.006467259,-0.028657229,0.005364147,-0.018406875,0.01081335,0.003307059,0.014491702,0.060756038,0.023816917,0.012509545,0.033135701,0.050095954,0.010886945,0.006747959,0.015110414,0.014074981,0.05131321,0.016821575,0.016053149,0.001166688,0.008462508,0.003492812,0.006257045,0.007136498,0.015913668,0.006532977,0.010086563,0.010443565,0.020211106,0.008832521,0.020105007,0.007312444,0.008397297,0.017837696,0.006453119,0.009184675,0.006804077,0.007804581,0.023129193,0.006279503,0.014288546,0.003592454,0.018915528,0.021889646,0.019838527,0.014393511,0.004599498,0.005530389,0.009918482,0.005090681,0.008398314,0.005332257,0.007270809,0.005447677,0.002682832,0.006792362,0.007077953,0.02167088,0.02782995,0.002551247,0.014365609,0.007747946,0.01099741,0.006484168,0.006406437,0.006012349,0.005034848,0.002318983,0.02996884,0.011953675,0.007465936,0.015978152,0.013740436,0.007296691,0.006512246,0.00734871,0.018070213,0.019025742,0.002711931,0.00357762,0.005719092,0.007807776,0.034917729,0.007314183,0.006492727,0.008479295,0.011750214,0.007230518,0.004381295,0.014880661,0.013582994,0.004774081,0.016867063,0.010476485,0.006358051,0.011947195,0.007461704,0.013117634,0.011655828,0.022652831,0.010618118,0.009038758,0.013435219,0.002355807,0.010890985,0.002471287,0.002360031,0.001958136,0.010884119,0.0035877322263127,에스디생명공학,1
0.037175368,0.028198316,0.016488632,0.048182497,304360,2023-05-04,-0.017578125,0.002373098,-0.017699115,0.018468059,0.022819202,0.002480753,-0.033449493,0.021152044,0.017206342,0.009530206,0.027247724,0.012981602,0.012572384,0.013588273,0.025577967,0.013498578,0.017266304,0.009215355,0.016243104,0.05899619,0.023560858,0.027670339,0.006686262,0.010923865,0.00627244,0.010564081,0.007372929,0.02035384,0.011477202,0.042287482,0.01099035,0.014951703,0.002780896,0.016118119,0.008051177,0.01232491,0.008386414,0.009299165,0.006206341,0.011189864,0.0,0.0,0.0,0.0,0.010598439,0.012583187,0.005619643,0.005483801,0.018506192,0.013496502,0.020887937,0.010808041,0.019368669,0.019767952,0.007846196,0.006550559,0.011395287,0.006701162,0.005860144,0.006072034,0.012952299,0.011446416,0.042752865,0.00553953,0.014274256,0.005723949,0.010072119,0.007195656,0.007654788,0.010858197,0.010328842,0.008911371,0.025617884,0.006384791,0.009546728,0.010205292,0.013211657,0.005693825,0.022766018,0.00718769,0.023467578,0.019981891,0.006504672,0.011620904,0.008941269,0.024639166,0.002561397,0.003636878,0.003936503,0.002784643,0.003353307,0.00989606,0.011002419,0.022229157,0.018238062,0.012312765,0.018644554,0.020050214,0.01169645,0.008599718,0.004537818,0.004804718,0.005131034,0.00784016,0.007700685,0.041515671,0.004963722,0.005869792,0.017127021,0.009742264,0.007604764,0.010344792,0.0026124491620087,에스바이오메딕스,0
0.680395821,0.047430085,0.020299828,0.030463306,389500,2022-10-17,0.301794454,-0.105212642,-0.12962963,0.151402404,0.025364662,-0.078806577,-0.131997236,0.028124338,0.034651169,0.025690576,0.016289964,0.021617024,0.01530066,0.025676655,0.019688726,0.021936795,0.026390869,0.03866412,0.028891965,0.023442877,0.032709699,0.02723685,0.020640578,0.013773066,0.04031873,0.01645509,0.013145884,0.025275436,0.014007772,0.005835197,0.004119998,0.020331195,0.030710271,0.021430485,0.007739054,0.015618398,0.018087764,0.021347247,0.025754418,0.019837752,0.018003892,0.008281722,0.01655249,0.029341159,0.005797883,0.011687991,0.011590103,0.01875601,0.001971346,0.024776139,0.014777463,0.01931263,0.022653443,0.033673718,0.038937556,0.002866527,0.003197735,0.00619905,0.004686213,0.001626827,0.006345405,0.024373486,0.009736639,0.006598944,0.011574643,0.006871515,0.005293603,0.005932715,0.023365101,0.013236679,0.009193288,0.021439664,0.022873154,0.027818698,0.013242124,0.034525483,0.032736969,0.019152375,0.023746789,0.010672437,0.00372481,0.033714661,0.010595612,0.008641009,0.005673661,0.001539583,0.004294383,0.0033332,0.005140913,0.010664386,0.0076017,0.009633893,0.004248284,0.002352149,0.015675492,0.005623223,0.018485398,0.025705476,0.015058723,0.01803022,0.00764342,0.012759477,0.012258583,0.005921894,0.003939554,0.012592974,0.007737529,0.010464665,0.032115615,0.022507999,0.02377011,0.013108523,0.0050852414111021,에스비비테크,0
0.520891177,0.031703833,0.04403527,0.0509297259999999,298060,2020-06-17,0.444668008,0.077382994,0.0375,0.073913043,-0.01118824,0.074591383,0.037558553,0.025232524,0.052246793,0.020094307,0.014159771,0.018479194,0.025158691,0.009672703,0.018349868,0.034108675,0.024125631,0.029055614,0.020532074,0.01123423,0.013115093,0.020498572,0.01329075,0.012458054,0.016988836,0.012574372,0.010251668,0.013106199,0.013609756,0.010727654,0.009638414,0.005110239,0.010652098,0.012056076,0.008183539,0.004518474,0.011923487,0.008653066,0.006522937,0.006145907,0.009520525,0.014272754,0.011212196,0.010124364,0.00659603,0.018307506,0.00874587,0.005489868,0.005561226,0.007543604,0.022356981,0.011443469,0.006575303,0.014284268,0.021408881,0.006144738,0.02261107,0.001702536,0.009087191,0.049802471,0.013010415,0.029307875,0.025918986,0.001149186,0.011550527,0.006597655,0.011714394,0.006817042,0.006366998,0.010320275,0.009786335,0.02186635,0.01405321,0.018249504,0.020576876,0.014133357,0.021826901,0.025275465,0.013383883,0.0046617,0.008763405,0.013761894,0.001384756,0.003929603,0.004096077,0.00392022,0.009721934,0.014967127,0.010259079,0.007605234,0.014308374,0.010940208,0.00969767,0.014053032,0.009385005,0.005035874,0.023215628,0.023066494,0.032954042,0.010658353,0.013562592,0.012104735,0.01455229,0.008965996,0.007570438,0.007965864,0.010241722,0.005174336,0.047211074,0.006696841,0.019677487,0.011376076,0.0070567417573499,에스씨엠생명과학,0
0.714269727,0.047190709,0.030907491,0.0258184619999999,275630,2018-08-06,-0.162727887,0.007195478,0.280487805,0.032540238,0.004294149,0.000822469,-0.024088187,0.014144935,0.004778972,0.007863047,0.009665077,0.010162983,0.009961589,0.009923349,0.010738209,0.030982724,0.006427461,0.005948234,0.011707024,0.007449856,0.009691438,0.01035847,0.004629302,0.005858983,0.006231813,0.008912292,0.008114991,0.004575826,0.004474436,0.004580579,0.007517718,0.008603802,0.005074281,0.0087456,0.019732242,0.010464785,0.023886656,0.006049378,0.011133098,0.010247183,0.023629411,0.006232677,0.010422965,0.01082056,0.014620895,0.00738609,0.016666597,0.01072802,0.008951715,0.008253002,0.026713565,0.007265866,0.004308254,0.008107055,0.004270019,0.014869424,0.001823729,0.00347947,0.008461329,0.009159135,0.014885958,0.013627618,0.064311171,0.010732725,0.007475733,0.012725725,0.005926244,0.009935391,0.010555409,0.016556678,0.007531456,0.007219218,0.016234731,0.014928649,0.006148286,0.021115879,0.025005366,0.021419728,0.015446925,0.007967112,0.012201573,0.008707035,0.007270524,0.009274645,0.002727923,0.008481449,0.004702699,0.007178476,0.011362758,0.003293206,0.010623568,0.008480239,0.011551986,0.004993992,0.006774325,0.025063215,0.011853088,0.005961758,0.005739348,0.007194241,0.020263377,0.014555676,0.01736581,0.032129513,0.008731478,0.00756687,0.003814719,0.011188655,0.01211386,0.026201073,0.005582011,0.010830341,0.0066954497666661,에스에스알,0
0.491821326,0.0514822009999999,0.035100256,0.029448548,160600,2015-06-26,0.019062748,0.008315564,0.181818182,0.136128121,0.000361011,-0.014062796,0.059418884,0.015181806,0.00713403,0.011257019,0.005645838,0.007385815,0.010987201,0.006697553,0.014968728,0.014301681,0.004670946,0.021150296,0.022779648,0.01583527,0.03074324,0.024569229,0.012525705,0.007562951,0.009011737,0.000705064,0.010171506,0.022057459,0.013916697,0.003849882,0.01065901,0.006554203,0.014403266,0.004091161,0.007736176,0.004769126,0.006053286,0.006211991,0.005890721,0.002550471,0.015948726,0.009690116,0.008234731,0.010167881,0.007931939,0.006713689,0.005382945,0.023541913,0.016903529,0.016394548,0.006460153,0.010453387,0.0103228,0.010355137,0.002244602,0.014788426,0.007440568,0.008272757,0.00906315,0.009939308,0.015062717,0.02354601,0.002120848,0.013405604,0.012630469,0.006186704,0.01234537,0.006196525,0.008560937,0.011515207,0.00918458,0.004557478,0.01484525,0.008324665,0.023972997,0.01156181,0.011001948,0.012285083,0.014068448,0.007142835,0.020739691,0.016302582,0.019798543,0.012909213,0.012146165,0.007166902,0.007002001,0.00752523,0.004294661,0.023959514,0.008216182,0.003858198,0.018743194,0.004516608,0.007690142,0.002552104,0.009333945,0.014896793,0.012629288,0.018670086,0.006766787,0.008479227,0.008230269,0.002625709,0.011260309,0.007371729,0.005710143,0.004770401,0.001468309,0.011044164,0.007587569,0.011366365,0.0049390559438966,에스엔텍,0
0.04335357,0.041132384,0.039491455,0.026337673,263920,2017-09-28,-0.093108504,0.013339443,0.020833333,0.081460674,0.012023513,0.003969211,-0.013058085,0.010198321,0.005285996,0.006582233,0.046950069,0.035209957,0.019234291,0.016554669,0.021778303,0.0093638,0.011885356,0.008728548,0.011323053,0.028977488,0.010698636,0.018773116,0.008992581,0.015910395,0.00301864,0.005435101,0.002876296,0.009997596,0.002291826,0.007761127,0.003340216,0.00638091,0.009740146,0.018622029,0.007042985,0.007926969,0.018657906,0.005330823,0.005430071,0.005720462,0.008455818,0.029094913,0.017295226,0.032228956,0.003634699,0.006915908,0.015616538,0.013066271,0.0197565,0.015639383,0.006794736,0.008838819,0.007322492,0.005625188,0.020343757,0.011097502,0.012579435,0.010100372,0.011073823,0.011153422,0.011983445,0.016284986,0.017325808,0.003269172,0.00835146,0.017211204,0.008876459,0.004775472,0.00338213,0.005460955,0.00223931,0.010376812,0.020734888,0.012858264,0.026822854,0.007242242,0.024016651,0.022243214,0.012361763,0.006750248,0.015963104,0.012344108,0.006478599,0.011545777,0.005171507,0.009790889,0.013836113,0.007052949,0.006786674,0.01074701,0.008596891,0.005325465,0.009743245,0.020834247,0.010405152,0.014551457,0.007207144,0.012969962,0.017597967,0.006073272,0.007611351,0.009508513,0.008232132,0.003852264,0.011237094,0.007599235,0.004034983,0.007521121,0.011335873,0.008283229,0.006011661,0.009787978,0.00122502730005,에스엔피월드,1
